profile_key,renewable_level,fossil_level,low_carbon_level,start_date,end_date,is_current
12186,LOW,LOW,LOW,2026-06-02,,true
12195,LOW,LOW,LOW,2026-06-02,,true
12200,LOW,LOW,LOW,2026-06-02,,true
12203,LOW,LOW,LOW,2026-06-02,,true
12206,LOW,LOW,LOW,2026-06-02,,true
12213,LOW,LOW,LOW,2026-06-02,,true
12214,LOW,LOW,LOW,2026-06-02,,true
12230,LOW,HIGH,LOW,2026-06-02,,true
12235,LOW,HIGH,LOW,2026-06-02,,true
12241,LOW,HIGH,LOW,2026-06-02,,true
12245,LOW,HIGH,LOW,2026-06-02,,true
12247,LOW,HIGH,LOW,2026-06-02,,true
12249,LOW,HIGH,LOW,2026-06-02,,true
12254,LOW,HIGH,LOW,2026-06-02,,true
12261,LOW,HIGH,LOW,2026-06-02,,true
12265,LOW,HIGH,LOW,2026-06-02,,true
12266,LOW,HIGH,LOW,2026-06-02,,true
12269,LOW,HIGH,LOW,2026-06-02,,true
12273,LOW,HIGH,LOW,2026-06-02,,true
12276,LOW,LOW,LOW,2026-06-02,,true
12277,LOW,LOW,LOW,2026-06-02,,true
12283,LOW,LOW,LOW,2026-06-02,,true
12287,LOW,LOW,LOW,2026-06-02,,true
12289,LOW,LOW,LOW,2026-06-02,,true
12292,LOW,LOW,LOW,2026-06-02,,true
12298,LOW,LOW,LOW,2026-06-02,,true
12300,LOW,LOW,LOW,2026-06-02,,true
12308,LOW,LOW,LOW,2026-06-02,,true
12313,LOW,LOW,LOW,2026-06-02,,true
12317,LOW,LOW,LOW,2026-06-02,,true
12324,LOW,LOW,LOW,2026-06-02,,true
12327,LOW,LOW,LOW,2026-06-02,,true
12329,LOW,LOW,LOW,2026-06-02,,true
12333,LOW,LOW,LOW,2026-06-02,,true
12338,LOW,LOW,LOW,2026-06-02,,true
12341,LOW,HIGH,LOW,2026-06-02,,true
12342,LOW,HIGH,LOW,2026-06-02,,true
12343,LOW,HIGH,LOW,2026-06-02,,true
12354,LOW,HIGH,LOW,2026-06-02,,true
12357,LOW,HIGH,LOW,2026-06-02,,true
12358,LOW,HIGH,LOW,2026-06-02,,true
12363,LOW,HIGH,LOW,2026-06-02,,true
12365,LOW,HIGH,LOW,2026-06-02,,true
12370,LOW,HIGH,LOW,2026-06-02,,true
12372,LOW,HIGH,LOW,2026-06-02,,true
12378,LOW,HIGH,LOW,2026-06-02,,true
12379,LOW,HIGH,LOW,2026-06-02,,true
12380,LOW,HIGH,LOW,2026-06-02,,true
12386,LOW,HIGH,LOW,2026-06-02,,true
12402,LOW,LOW,LOW,2026-06-02,,true
12403,LOW,LOW,LOW,2026-06-02,,true
12406,LOW,LOW,LOW,2026-06-02,,true
12407,LOW,LOW,LOW,2026-06-02,,true
12409,LOW,LOW,LOW,2026-06-02,,true
12410,LOW,LOW,LOW,2026-06-02,,true
12414,LOW,LOW,LOW,2026-06-02,,true
12416,LOW,LOW,LOW,2026-06-02,,true
12420,LOW,LOW,LOW,2026-06-02,,true
12425,LOW,LOW,LOW,2026-06-02,,true
12426,LOW,LOW,LOW,2026-06-02,,true
12440,LOW,LOW,LOW,2026-06-02,,true
12447,LOW,LOW,LOW,2026-06-02,,true
12455,LOW,LOW,LOW,2026-06-02,,true
12462,LOW,LOW,LOW,2026-06-02,,true
12464,LOW,LOW,LOW,2026-06-02,,true
12466,LOW,LOW,LOW,2026-06-02,,true
12478,LOW,HIGH,LOW,2026-06-02,,true
12484,LOW,HIGH,LOW,2026-06-02,,true
12487,LOW,HIGH,LOW,2026-06-02,,true
12494,LOW,HIGH,LOW,2026-06-02,,true
12497,LOW,HIGH,LOW,2026-06-02,,true
12498,LOW,HIGH,LOW,2026-06-02,,true
12503,LOW,HIGH,LOW,2026-06-02,,true
12505,LOW,HIGH,LOW,2026-06-02,,true
12507,LOW,HIGH,LOW,2026-06-02,,true
12512,LOW,HIGH,LOW,2026-06-02,,true
12523,LOW,HIGH,LOW,2026-06-02,,true
12526,LOW,HIGH,LOW,2026-06-02,,true
12539,LOW,LOW,LOW,2026-06-02,,true
12544,LOW,LOW,LOW,2026-06-02,,true
12551,LOW,LOW,LOW,2026-06-02,,true
12556,LOW,LOW,LOW,2026-06-02,,true
12563,LOW,LOW,LOW,2026-06-02,,true
12566,LOW,LOW,LOW,2026-06-02,,true
12571,LOW,LOW,LOW,2026-06-02,,true
12572,LOW,LOW,LOW,2026-06-02,,true
12577,LOW,LOW,LOW,2026-06-02,,true
12578,LOW,LOW,LOW,2026-06-02,,true
12580,LOW,LOW,LOW,2026-06-02,,true
12583,LOW,LOW,LOW,2026-06-02,,true
12584,LOW,LOW,LOW,2026-06-02,,true
12588,LOW,LOW,LOW,2026-06-02,,true
12598,LOW,HIGH,LOW,2026-06-02,,true
12607,LOW,HIGH,LOW,2026-06-02,,true
12611,LOW,HIGH,LOW,2026-06-02,,true
12620,LOW,HIGH,LOW,2026-06-02,,true
12621,LOW,HIGH,LOW,2026-06-02,,true
12627,LOW,HIGH,LOW,2026-06-02,,true
12642,LOW,HIGH,LOW,2026-06-02,,true
12645,LOW,HIGH,LOW,2026-06-02,,true
12660,LOW,LOW,LOW,2026-06-02,,true
12665,LOW,LOW,LOW,2026-06-02,,true
12667,LOW,LOW,LOW,2026-06-02,,true
12672,LOW,LOW,LOW,2026-06-02,,true
12674,LOW,LOW,LOW,2026-06-02,,true
12675,LOW,LOW,LOW,2026-06-02,,true
12676,LOW,LOW,LOW,2026-06-02,,true
12687,LOW,LOW,LOW,2026-06-02,,true
12691,LOW,LOW,LOW,2026-06-02,,true
12694,LOW,LOW,LOW,2026-06-02,,true
12695,LOW,LOW,LOW,2026-06-02,,true
12696,LOW,LOW,LOW,2026-06-02,,true
12713,LOW,LOW,LOW,2026-06-02,,true
12716,LOW,LOW,LOW,2026-06-02,,true
12721,LOW,LOW,LOW,2026-06-02,,true
12726,LOW,LOW,LOW,2026-06-02,,true
12731,LOW,LOW,LOW,2026-06-02,,true
12735,LOW,LOW,LOW,2026-06-02,,true
12737,LOW,LOW,LOW,2026-06-02,,true
12741,LOW,LOW,LOW,2026-06-02,,true
12745,LOW,LOW,LOW,2026-06-02,,true
12747,LOW,LOW,LOW,2026-06-02,,true
12751,LOW,LOW,LOW,2026-06-02,,true
12754,LOW,LOW,LOW,2026-06-02,,true
12760,LOW,LOW,LOW,2026-06-02,,true
12761,LOW,LOW,LOW,2026-06-02,,true
12762,LOW,LOW,LOW,2026-06-02,,true
12763,LOW,LOW,LOW,2026-06-02,,true
12768,LOW,HIGH,LOW,2026-06-02,,true
12773,LOW,HIGH,LOW,2026-06-02,,true
12774,LOW,HIGH,LOW,2026-06-02,,true
12777,LOW,HIGH,LOW,2026-06-02,,true
12779,LOW,HIGH,LOW,2026-06-02,,true
12780,LOW,HIGH,LOW,2026-06-02,,true
12785,LOW,HIGH,LOW,2026-06-02,,true
12786,LOW,HIGH,LOW,2026-06-02,,true
12787,LOW,HIGH,LOW,2026-06-02,,true
12790,LOW,HIGH,LOW,2026-06-02,,true
12791,LOW,HIGH,LOW,2026-06-02,,true
12793,LOW,HIGH,LOW,2026-06-02,,true
12796,LOW,HIGH,LOW,2026-06-02,,true
12800,LOW,HIGH,LOW,2026-06-02,,true
12803,LOW,HIGH,LOW,2026-06-02,,true
12807,LOW,HIGH,LOW,2026-06-02,,true
12808,LOW,HIGH,LOW,2026-06-02,,true
12811,LOW,HIGH,LOW,2026-06-02,,true
12817,LOW,HIGH,LOW,2026-06-02,,true
12818,LOW,HIGH,LOW,2026-06-02,,true
12820,LOW,HIGH,LOW,2026-06-02,,true
12826,LOW,LOW,LOW,2026-06-02,,true
12828,LOW,LOW,LOW,2026-06-02,,true
12837,LOW,LOW,LOW,2026-06-02,,true
12839,LOW,LOW,LOW,2026-06-02,,true
12840,LOW,LOW,LOW,2026-06-02,,true
12841,LOW,LOW,LOW,2026-06-02,,true
12843,LOW,LOW,LOW,2026-06-02,,true
12844,LOW,LOW,LOW,2026-06-02,,true
12846,LOW,LOW,LOW,2026-06-02,,true
12847,LOW,LOW,LOW,2026-06-02,,true
12848,LOW,LOW,LOW,2026-06-02,,true
12852,LOW,LOW,LOW,2026-06-02,,true
12857,LOW,LOW,LOW,2026-06-02,,true
12858,LOW,LOW,LOW,2026-06-02,,true
12869,LOW,LOW,LOW,2026-06-02,,true
12873,LOW,LOW,LOW,2026-06-02,,true
12874,LOW,LOW,LOW,2026-06-02,,true
12877,LOW,LOW,LOW,2026-06-02,,true
12879,LOW,LOW,LOW,2026-06-02,,true
12885,LOW,LOW,LOW,2026-06-02,,true
12889,LOW,LOW,LOW,2026-06-02,,true
12890,LOW,LOW,LOW,2026-06-02,,true
12898,LOW,LOW,LOW,2026-06-02,,true
12909,LOW,LOW,LOW,2026-06-02,,true
12921,LOW,LOW,LOW,2026-06-02,,true
12924,LOW,LOW,LOW,2026-06-02,,true
12925,LOW,LOW,LOW,2026-06-02,,true
12926,LOW,LOW,LOW,2026-06-02,,true
12935,LOW,HIGH,LOW,2026-06-02,,true
12941,LOW,HIGH,LOW,2026-06-02,,true
12943,LOW,HIGH,LOW,2026-06-02,,true
12949,LOW,HIGH,LOW,2026-06-02,,true
12956,LOW,HIGH,LOW,2026-06-02,,true
12957,LOW,HIGH,LOW,2026-06-02,,true
12959,LOW,HIGH,LOW,2026-06-02,,true
12963,LOW,HIGH,LOW,2026-06-02,,true
12965,LOW,HIGH,LOW,2026-06-02,,true
12968,LOW,HIGH,LOW,2026-06-02,,true
12977,LOW,HIGH,LOW,2026-06-02,,true
12982,LOW,HIGH,LOW,2026-06-02,,true
12987,LOW,HIGH,LOW,2026-06-02,,true
12989,LOW,HIGH,LOW,2026-06-02,,true
12993,LOW,HIGH,LOW,2026-06-02,,true
13000,LOW,HIGH,LOW,2026-06-02,,true
13002,LOW,HIGH,LOW,2026-06-02,,true
13007,LOW,HIGH,LOW,2026-06-02,,true
13008,LOW,HIGH,LOW,2026-06-02,,true
13009,LOW,HIGH,LOW,2026-06-02,,true
13013,LOW,HIGH,LOW,2026-06-02,,true
13018,LOW,HIGH,LOW,2026-06-02,,true
13024,LOW,HIGH,LOW,2026-06-02,,true
13026,LOW,HIGH,LOW,2026-06-02,,true
13028,LOW,HIGH,LOW,2026-06-02,,true
13032,LOW,HIGH,LOW,2026-06-02,,true
13033,LOW,HIGH,LOW,2026-06-02,,true
13036,LOW,LOW,LOW,2026-06-02,,true
13037,LOW,LOW,LOW,2026-06-02,,true
13044,LOW,LOW,LOW,2026-06-02,,true
13046,LOW,LOW,LOW,2026-06-02,,true
13050,LOW,LOW,LOW,2026-06-02,,true
13068,LOW,LOW,LOW,2026-06-02,,true
13073,LOW,LOW,LOW,2026-06-02,,true
13074,LOW,LOW,LOW,2026-06-02,,true
13076,LOW,LOW,LOW,2026-06-02,,true
13077,LOW,LOW,LOW,2026-06-02,,true
13078,LOW,LOW,LOW,2026-06-02,,true
13080,LOW,LOW,LOW,2026-06-02,,true
13081,LOW,LOW,LOW,2026-06-02,,true
13086,LOW,LOW,LOW,2026-06-02,,true
13087,LOW,LOW,LOW,2026-06-02,,true
13089,LOW,LOW,LOW,2026-06-02,,true
13093,LOW,LOW,LOW,2026-06-02,,true
13094,LOW,LOW,LOW,2026-06-02,,true
13096,LOW,LOW,LOW,2026-06-02,,true
13100,LOW,LOW,LOW,2026-06-02,,true
13102,LOW,LOW,LOW,2026-06-02,,true
13109,LOW,LOW,LOW,2026-06-02,,true
13114,LOW,LOW,LOW,2026-06-02,,true
13127,LOW,LOW,LOW,2026-06-02,,true
13128,LOW,LOW,LOW,2026-06-02,,true
13132,LOW,LOW,LOW,2026-06-02,,true
13134,LOW,LOW,LOW,2026-06-02,,true
13137,LOW,LOW,LOW,2026-06-02,,true
13141,LOW,LOW,LOW,2026-06-02,,true
13143,LOW,LOW,LOW,2026-06-02,,true
13147,LOW,LOW,LOW,2026-06-02,,true
13150,LOW,LOW,LOW,2026-06-02,,true
13151,LOW,LOW,LOW,2026-06-02,,true
13153,LOW,LOW,LOW,2026-06-02,,true
13155,LOW,LOW,LOW,2026-06-02,,true
13156,LOW,LOW,LOW,2026-06-02,,true
13163,LOW,LOW,LOW,2026-06-02,,true
13164,LOW,LOW,LOW,2026-06-02,,true
13167,LOW,LOW,LOW,2026-06-02,,true
13173,LOW,LOW,LOW,2026-06-02,,true
13176,LOW,LOW,LOW,2026-06-02,,true
13178,LOW,LOW,LOW,2026-06-02,,true
13189,LOW,LOW,LOW,2026-06-02,,true
13195,LOW,LOW,LOW,2026-06-02,,true
13196,LOW,LOW,LOW,2026-06-02,,true
13201,LOW,LOW,LOW,2026-06-02,,true
13202,LOW,LOW,LOW,2026-06-02,,true
13205,LOW,LOW,LOW,2026-06-02,,true
13208,LOW,LOW,LOW,2026-06-02,,true
13211,LOW,LOW,LOW,2026-06-02,,true
13220,LOW,LOW,LOW,2026-06-02,,true
13221,LOW,LOW,LOW,2026-06-02,,true
13228,LOW,LOW,LOW,2026-06-02,,true
13232,LOW,LOW,LOW,2026-06-02,,true
13233,LOW,LOW,LOW,2026-06-02,,true
13239,LOW,LOW,LOW,2026-06-02,,true
13248,LOW,LOW,LOW,2026-06-02,,true
13257,LOW,LOW,LOW,2026-06-02,,true
13258,LOW,LOW,LOW,2026-06-02,,true
13263,LOW,LOW,LOW,2026-06-02,,true
13271,LOW,LOW,LOW,2026-06-02,,true
13273,LOW,LOW,LOW,2026-06-02,,true
13274,LOW,LOW,LOW,2026-06-02,,true
13278,LOW,LOW,LOW,2026-06-02,,true
13280,LOW,LOW,LOW,2026-06-02,,true
13290,LOW,LOW,LOW,2026-06-02,,true
13292,LOW,LOW,LOW,2026-06-02,,true
13294,LOW,LOW,LOW,2026-06-02,,true
13298,LOW,LOW,LOW,2026-06-02,,true
13299,LOW,LOW,LOW,2026-06-02,,true
13302,LOW,LOW,LOW,2026-06-02,,true
13303,LOW,LOW,LOW,2026-06-02,,true
13305,LOW,LOW,LOW,2026-06-02,,true
13306,LOW,LOW,LOW,2026-06-02,,true
13309,LOW,LOW,LOW,2026-06-02,,true
13311,LOW,LOW,LOW,2026-06-02,,true
13315,LOW,LOW,LOW,2026-06-02,,true
13317,LOW,LOW,LOW,2026-06-02,,true
13318,LOW,LOW,LOW,2026-06-02,,true
13320,LOW,LOW,LOW,2026-06-02,,true
13321,LOW,LOW,LOW,2026-06-02,,true
13324,LOW,LOW,LOW,2026-06-02,,true
13325,LOW,LOW,LOW,2026-06-02,,true
13328,LOW,LOW,LOW,2026-06-02,,true
13329,LOW,LOW,LOW,2026-06-02,,true
13334,LOW,LOW,LOW,2026-06-02,,true
13349,LOW,LOW,LOW,2026-06-02,,true
13358,LOW,LOW,LOW,2026-06-02,,true
13359,LOW,LOW,LOW,2026-06-02,,true
13364,LOW,LOW,LOW,2026-06-02,,true
13367,LOW,LOW,LOW,2026-06-02,,true
13369,LOW,LOW,LOW,2026-06-02,,true
13377,LOW,LOW,LOW,2026-06-02,,true
13382,LOW,LOW,LOW,2026-06-02,,true
13383,LOW,LOW,LOW,2026-06-02,,true
13384,LOW,LOW,LOW,2026-06-02,,true
13387,LOW,LOW,LOW,2026-06-02,,true
13388,LOW,LOW,LOW,2026-06-02,,true
13394,LOW,LOW,LOW,2026-06-02,,true
13397,LOW,LOW,LOW,2026-06-02,,true
13399,LOW,LOW,LOW,2026-06-02,,true
13400,LOW,LOW,LOW,2026-06-02,,true
13403,LOW,LOW,LOW,2026-06-02,,true
13412,LOW,LOW,LOW,2026-06-02,,true
13414,LOW,LOW,LOW,2026-06-02,,true
13433,LOW,LOW,LOW,2026-06-02,,true
13439,LOW,LOW,LOW,2026-06-02,,true
13441,LOW,LOW,LOW,2026-06-02,,true
13442,LOW,LOW,LOW,2026-06-02,,true
13448,LOW,LOW,LOW,2026-06-02,,true
13450,LOW,LOW,LOW,2026-06-02,,true
13451,LOW,LOW,LOW,2026-06-02,,true
13453,LOW,LOW,LOW,2026-06-02,,true
13461,LOW,HIGH,LOW,2026-06-02,,true
13465,LOW,HIGH,LOW,2026-06-02,,true
13475,LOW,HIGH,LOW,2026-06-02,,true
13479,LOW,HIGH,LOW,2026-06-02,,true
13480,LOW,HIGH,LOW,2026-06-02,,true
13482,LOW,HIGH,LOW,2026-06-02,,true
13498,LOW,HIGH,LOW,2026-06-02,,true
13505,LOW,HIGH,LOW,2026-06-02,,true
13506,LOW,HIGH,LOW,2026-06-02,,true
13508,LOW,HIGH,LOW,2026-06-02,,true
13514,LOW,HIGH,LOW,2026-06-02,,true
13527,LOW,LOW,LOW,2026-06-02,,true
13531,LOW,LOW,LOW,2026-06-02,,true
13534,LOW,LOW,LOW,2026-06-02,,true
13539,LOW,LOW,LOW,2026-06-02,,true
13541,LOW,LOW,LOW,2026-06-02,,true
13548,LOW,LOW,LOW,2026-06-02,,true
13549,LOW,LOW,LOW,2026-06-02,,true
13555,LOW,LOW,LOW,2026-06-02,,true
13557,LOW,LOW,LOW,2026-06-02,,true
13561,LOW,LOW,LOW,2026-06-02,,true
13565,LOW,LOW,LOW,2026-06-02,,true
13568,LOW,LOW,LOW,2026-06-02,,true
13573,LOW,LOW,LOW,2026-06-02,,true
13578,LOW,LOW,LOW,2026-06-02,,true
13580,LOW,LOW,LOW,2026-06-02,,true
13585,LOW,LOW,LOW,2026-06-02,,true
13594,LOW,LOW,LOW,2026-06-02,,true
13598,LOW,LOW,LOW,2026-06-02,,true
13600,LOW,LOW,LOW,2026-06-02,,true
13604,LOW,LOW,LOW,2026-06-02,,true
13606,LOW,LOW,LOW,2026-06-02,,true
13607,LOW,LOW,LOW,2026-06-02,,true
13615,LOW,LOW,LOW,2026-06-02,,true
13616,LOW,LOW,LOW,2026-06-02,,true
13620,LOW,LOW,LOW,2026-06-02,,true
13621,LOW,LOW,LOW,2026-06-02,,true
13622,LOW,LOW,LOW,2026-06-02,,true
13625,LOW,LOW,LOW,2026-06-02,,true
13631,LOW,LOW,LOW,2026-06-02,,true
13632,LOW,LOW,LOW,2026-06-02,,true
13637,LOW,LOW,LOW,2026-06-02,,true
13639,LOW,LOW,LOW,2026-06-02,,true
13641,LOW,LOW,LOW,2026-06-02,,true
13647,LOW,LOW,LOW,2026-06-02,,true
13653,LOW,LOW,LOW,2026-06-02,,true
13656,LOW,LOW,LOW,2026-06-02,,true
13664,LOW,LOW,LOW,2026-06-02,,true
13670,LOW,LOW,LOW,2026-06-02,,true
13676,LOW,LOW,LOW,2026-06-02,,true
13683,LOW,LOW,LOW,2026-06-02,,true
13688,LOW,LOW,LOW,2026-06-02,,true
13691,LOW,HIGH,LOW,2026-06-02,,true
13693,LOW,HIGH,LOW,2026-06-02,,true
13694,LOW,HIGH,LOW,2026-06-02,,true
13695,LOW,HIGH,LOW,2026-06-02,,true
13696,LOW,HIGH,LOW,2026-06-02,,true
13697,LOW,HIGH,LOW,2026-06-02,,true
13699,LOW,HIGH,LOW,2026-06-02,,true
13700,LOW,HIGH,LOW,2026-06-02,,true
13702,LOW,HIGH,LOW,2026-06-02,,true
13706,LOW,HIGH,LOW,2026-06-02,,true
13707,LOW,HIGH,LOW,2026-06-02,,true
13711,LOW,HIGH,LOW,2026-06-02,,true
13713,LOW,HIGH,LOW,2026-06-02,,true
13719,LOW,HIGH,LOW,2026-06-02,,true
13726,LOW,HIGH,LOW,2026-06-02,,true
13741,LOW,HIGH,LOW,2026-06-02,,true
13755,LOW,HIGH,LOW,2026-06-02,,true
13757,LOW,HIGH,LOW,2026-06-02,,true
13760,LOW,HIGH,LOW,2026-06-02,,true
13761,LOW,HIGH,LOW,2026-06-02,,true
13767,LOW,HIGH,LOW,2026-06-02,,true
13768,LOW,HIGH,LOW,2026-06-02,,true
13773,LOW,HIGH,LOW,2026-06-02,,true
13774,LOW,HIGH,LOW,2026-06-02,,true
13781,LOW,HIGH,LOW,2026-06-02,,true
13796,LOW,HIGH,LOW,2026-06-02,,true
13806,LOW,HIGH,LOW,2026-06-02,,true
13815,LOW,HIGH,LOW,2026-06-02,,true
13819,LOW,HIGH,LOW,2026-06-02,,true
13824,LOW,HIGH,LOW,2026-06-02,,true
13825,LOW,HIGH,LOW,2026-06-02,,true
13828,LOW,HIGH,LOW,2026-06-02,,true
13829,LOW,HIGH,LOW,2026-06-02,,true
13835,LOW,HIGH,LOW,2026-06-02,,true
13839,LOW,HIGH,LOW,2026-06-02,,true
13846,LOW,HIGH,LOW,2026-06-02,,true
13851,LOW,LOW,LOW,2026-06-02,,true
13856,LOW,LOW,LOW,2026-06-02,,true
13864,LOW,LOW,LOW,2026-06-02,,true
13865,LOW,LOW,LOW,2026-06-02,,true
13868,LOW,LOW,LOW,2026-06-02,,true
13870,LOW,LOW,LOW,2026-06-02,,true
13879,LOW,LOW,LOW,2026-06-02,,true
13883,LOW,LOW,LOW,2026-06-02,,true
13884,LOW,LOW,LOW,2026-06-02,,true
13886,LOW,LOW,LOW,2026-06-02,,true
13888,LOW,LOW,LOW,2026-06-02,,true
13893,LOW,LOW,LOW,2026-06-02,,true
13898,LOW,LOW,LOW,2026-06-02,,true
13908,LOW,LOW,LOW,2026-06-02,,true
13910,LOW,LOW,LOW,2026-06-02,,true
13912,LOW,LOW,LOW,2026-06-02,,true
13915,LOW,LOW,LOW,2026-06-02,,true
13917,LOW,LOW,LOW,2026-06-02,,true
13918,LOW,LOW,LOW,2026-06-02,,true
13924,LOW,LOW,LOW,2026-06-02,,true
13925,LOW,LOW,LOW,2026-06-02,,true
13929,LOW,LOW,LOW,2026-06-02,,true
13935,LOW,LOW,LOW,2026-06-02,,true
13938,LOW,LOW,LOW,2026-06-02,,true
13946,LOW,LOW,LOW,2026-06-02,,true
13952,LOW,LOW,LOW,2026-06-02,,true
13956,LOW,LOW,LOW,2026-06-02,,true
13958,LOW,LOW,LOW,2026-06-02,,true
13961,LOW,LOW,LOW,2026-06-02,,true
13965,LOW,LOW,LOW,2026-06-02,,true
13969,LOW,LOW,LOW,2026-06-02,,true
13970,LOW,LOW,LOW,2026-06-02,,true
13972,LOW,LOW,LOW,2026-06-02,,true
13978,LOW,LOW,LOW,2026-06-02,,true
13980,LOW,LOW,LOW,2026-06-02,,true
13986,LOW,LOW,LOW,2026-06-02,,true
13987,LOW,LOW,LOW,2026-06-02,,true
14001,LOW,LOW,LOW,2026-06-02,,true
14002,LOW,LOW,LOW,2026-06-02,,true
14003,LOW,HIGH,LOW,2026-06-02,,true
14010,LOW,HIGH,LOW,2026-06-02,,true
14011,LOW,HIGH,LOW,2026-06-02,,true
14012,LOW,HIGH,LOW,2026-06-02,,true
14013,LOW,HIGH,LOW,2026-06-02,,true
14017,LOW,HIGH,LOW,2026-06-02,,true
14031,LOW,HIGH,LOW,2026-06-02,,true
14035,LOW,HIGH,LOW,2026-06-02,,true
14037,LOW,HIGH,LOW,2026-06-02,,true
14041,LOW,HIGH,LOW,2026-06-02,,true
14052,LOW,HIGH,LOW,2026-06-02,,true
14055,LOW,HIGH,LOW,2026-06-02,,true
14062,LOW,HIGH,LOW,2026-06-02,,true
14066,LOW,LOW,LOW,2026-06-02,,true
14073,LOW,LOW,LOW,2026-06-02,,true
14076,LOW,LOW,LOW,2026-06-02,,true
14082,LOW,LOW,LOW,2026-06-02,,true
14088,LOW,LOW,LOW,2026-06-02,,true
14091,LOW,LOW,LOW,2026-06-02,,true
14092,LOW,LOW,LOW,2026-06-02,,true
14097,LOW,LOW,LOW,2026-06-02,,true
14098,LOW,LOW,LOW,2026-06-02,,true
14100,LOW,LOW,LOW,2026-06-02,,true
14103,LOW,LOW,LOW,2026-06-02,,true
14106,LOW,LOW,LOW,2026-06-02,,true
14107,LOW,LOW,LOW,2026-06-02,,true
14109,LOW,LOW,LOW,2026-06-02,,true
14116,LOW,LOW,LOW,2026-06-02,,true
14117,LOW,LOW,LOW,2026-06-02,,true
14120,LOW,LOW,LOW,2026-06-02,,true
14122,LOW,LOW,LOW,2026-06-02,,true
14138,LOW,HIGH,LOW,2026-06-02,,true
14142,LOW,HIGH,LOW,2026-06-02,,true
14150,LOW,HIGH,LOW,2026-06-02,,true
14155,LOW,HIGH,LOW,2026-06-02,,true
14157,LOW,HIGH,LOW,2026-06-02,,true
14170,LOW,HIGH,LOW,2026-06-02,,true
14171,LOW,HIGH,LOW,2026-06-02,,true
14172,LOW,HIGH,LOW,2026-06-02,,true
14175,LOW,HIGH,LOW,2026-06-02,,true
14187,LOW,HIGH,LOW,2026-06-02,,true
14192,LOW,LOW,LOW,2026-06-02,,true
14195,LOW,LOW,LOW,2026-06-02,,true
14198,LOW,LOW,LOW,2026-06-02,,true
14201,LOW,LOW,LOW,2026-06-02,,true
14209,LOW,LOW,LOW,2026-06-02,,true
14212,LOW,LOW,LOW,2026-06-02,,true
14214,LOW,LOW,LOW,2026-06-02,,true
14222,LOW,LOW,LOW,2026-06-02,,true
14223,LOW,LOW,LOW,2026-06-02,,true
14227,LOW,LOW,LOW,2026-06-02,,true
14230,LOW,LOW,LOW,2026-06-02,,true
14232,LOW,LOW,LOW,2026-06-02,,true
14233,LOW,LOW,LOW,2026-06-02,,true
14244,LOW,LOW,LOW,2026-06-02,,true
14252,LOW,LOW,LOW,2026-06-02,,true
14253,LOW,LOW,LOW,2026-06-02,,true
14257,LOW,LOW,LOW,2026-06-02,,true
14263,LOW,LOW,LOW,2026-06-02,,true
14265,LOW,LOW,LOW,2026-06-02,,true
14268,LOW,HIGH,LOW,2026-06-02,,true
14272,LOW,HIGH,LOW,2026-06-02,,true
14274,LOW,HIGH,LOW,2026-06-02,,true
14277,LOW,HIGH,LOW,2026-06-02,,true
14284,LOW,HIGH,LOW,2026-06-02,,true
14286,LOW,HIGH,LOW,2026-06-02,,true
14287,LOW,HIGH,LOW,2026-06-02,,true
14307,LOW,HIGH,LOW,2026-06-02,,true
14308,LOW,HIGH,LOW,2026-06-02,,true
14311,LOW,HIGH,LOW,2026-06-02,,true
14313,LOW,HIGH,LOW,2026-06-02,,true
14315,LOW,HIGH,LOW,2026-06-02,,true
14316,LOW,HIGH,LOW,2026-06-02,,true
14319,LOW,HIGH,LOW,2026-06-02,,true
14320,LOW,HIGH,LOW,2026-06-02,,true
14328,LOW,LOW,LOW,2026-06-02,,true
14336,LOW,HIGH,LOW,2026-06-02,,true
14340,LOW,HIGH,LOW,2026-06-02,,true
14341,LOW,HIGH,LOW,2026-06-02,,true
14351,LOW,HIGH,LOW,2026-06-02,,true
14353,LOW,HIGH,LOW,2026-06-02,,true
14354,LOW,HIGH,LOW,2026-06-02,,true
14357,LOW,HIGH,LOW,2026-06-02,,true
14364,LOW,HIGH,LOW,2026-06-02,,true
14365,LOW,HIGH,LOW,2026-06-02,,true
14368,LOW,HIGH,LOW,2026-06-02,,true
14373,LOW,HIGH,LOW,2026-06-02,,true
14377,LOW,HIGH,LOW,2026-06-02,,true
14381,LOW,HIGH,LOW,2026-06-02,,true
14389,LOW,LOW,LOW,2026-06-02,,true
14392,LOW,LOW,LOW,2026-06-02,,true
14395,LOW,LOW,LOW,2026-06-02,,true
14398,LOW,LOW,LOW,2026-06-02,,true
14407,LOW,LOW,LOW,2026-06-02,,true
14409,LOW,LOW,LOW,2026-06-02,,true
14413,LOW,LOW,LOW,2026-06-02,,true
14416,LOW,LOW,LOW,2026-06-02,,true
14419,LOW,LOW,LOW,2026-06-02,,true
14424,LOW,LOW,LOW,2026-06-02,,true
14425,LOW,LOW,LOW,2026-06-02,,true
14428,LOW,LOW,LOW,2026-06-02,,true
14433,LOW,LOW,LOW,2026-06-02,,true
14435,LOW,LOW,LOW,2026-06-02,,true
14436,LOW,LOW,LOW,2026-06-02,,true
14437,LOW,LOW,LOW,2026-06-02,,true
14439,LOW,LOW,LOW,2026-06-02,,true
